"artist","album","song","popularity","duration_ms","danceability","energy","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","genre"
"Tungevaag;Vlade Kay;Jonth;Skinny Days","Famous (feat. Skinny Days)","Famous (feat. Skinny Days)",44,173368,0.516,0.749,-3.265,0.0642,0.066,1.18e-05,0.076,0.33,94.974,"house"
"Rudimental;MORGAN;Digga D;TIKE","Drillin' & Rappin'","Be the One",0,185530,0.846,0.726,-3.376,0.0635,0.094,2e-06,0.0304,0.79,131.974,"house"
"Rudimental;Anne-Marie;Tion Wayne","Upbeat 20's","Come Over",0,206657,0.797,0.672,-6.135,0.0477,0.0442,0.0027,0.149,0.561,131.978,"house"
"Years & Years;Gryffin","Larga Vida al Electro","Desire - Gryffin Remix",0,268840,0.543,0.875,-5.069,0.0514,0.0622,0,0.157,0.415,122.058,"house"
"Years & Years;Gryffin","Fiesta portatil","Desire - Gryffin Remix",0,268840,0.543,0.875,-5.069,0.0514,0.0622,0,0.157,0.415,122.058,"house"
"Clean Bandit;Sean Paul;Anne-Marie","Speak Your Mind (Deluxe)","Rockabye (feat. Sean Paul & Anne-Marie)",56,250456,0.724,0.759,-3.996,0.0542,0.412,0,0.437,0.765,101.946,"house"
"Years & Years","Die For You","Crave",0,197073,0.637,0.84,-3.942,0.268,0.0827,0,0.435,0.64,127.998,"house"
"Rudimental;Rita Ora","The State of Pop","Summer Love",0,258140,0.56,0.724,-6.263,0.0458,0.174,0.00321,0.149,0.279,159.916,"house"
"Years & Years","Best Road Trip Pop Tunes","Crave",0,197073,0.637,0.84,-3.942,0.268,0.0827,0,0.435,0.64,127.998,"house"
"Mabel","Helloween Party","Bad Behaviour",0,205880,0.797,0.812,-4.334,0.0414,0.00451,2.19e-06,0.0787,0.421,106.998,"house"
"Mabel","Halloween Hits","Bad Behaviour",0,205880,0.797,0.812,-4.334,0.0414,0.00451,2.19e-06,0.0787,0.421,106.998,"house"
"Sandro Cavazza;Georgia Ku","Love To Lose","Love To Lose",65,177731,0.601,0.741,-5.981,0.127,0.0467,0,0.244,0.71,195.943,"house"
"Anne-Marie;Little Mix","Therapy","Kiss My (Uh Oh)",71,176800,0.638,0.878,-3.639,0.0484,0.0151,0.000223,0.308,0.481,103.948,"house"
"Years & Years","Anímate, es viernes","Starstruck",0,207755,0.555,0.879,-2.484,0.0983,0.011,0,0.298,0.691,113.852,"house"
"Mabel","JULMYS","Loneliest Time Of Year",0,202693,0.517,0.609,-5.702,0.0291,0.0631,0,0.106,0.239,92.093,"house"
"Mabel","Christmas Songs 2022","Loneliest Time Of Year",0,202693,0.517,0.609,-5.702,0.0291,0.0631,0,0.106,0.239,92.093,"house"
"Mabel","JULPYNTA","Loneliest Time Of Year",0,202693,0.517,0.609,-5.702,0.0291,0.0631,0,0.106,0.239,92.093,"house"
"Mabel","Jingle Bell Rock 2022","Loneliest Time Of Year",0,202693,0.517,0.609,-5.702,0.0291,0.0631,0,0.106,0.239,92.093,"house"
"Mabel","Christmas Day Chill","Loneliest Time Of Year",0,202693,0.517,0.609,-5.702,0.0291,0.0631,0,0.106,0.239,92.093,"house"
"Mabel","Christmas 2022","Loneliest Time Of Year",2,202693,0.517,0.609,-5.702,0.0291,0.0631,0,0.106,0.239,92.093,"house"
"Mabel","pov: you have a holly jolly christmas","Loneliest Time Of Year",0,202693,0.517,0.609,-5.702,0.0291,0.0631,0,0.106,0.239,92.093,"house"
"Mabel","Holidays Are Coming","Loneliest Time Of Year",0,202693,0.517,0.609,-5.702,0.0291,0.0631,0,0.106,0.239,92.093,"house"
"Years & Years","pov: it's 2021","Starstruck",0,207755,0.555,0.879,-2.484,0.0983,0.011,0,0.298,0.691,113.852,"house"
"Mabel","Christmas Dinner 2022","Loneliest Time Of Year",0,202693,0.517,0.609,-5.702,0.0291,0.0631,0,0.106,0.239,92.093,"house"
"Mabel","Halloween 2022","Bad Behaviour",0,205880,0.797,0.812,-4.334,0.0414,0.00451,2.19e-06,0.0787,0.421,106.998,"house"
"Mabel","Halloween Party 2022","Bad Behaviour",0,205880,0.797,0.812,-4.334,0.0414,0.00451,2.19e-06,0.0787,0.421,106.998,"house"
"Rudimental;Jess Glynne;Macklemore;Dan Caplen","Coffee Chill","These Days",1,211760,0.654,0.798,-4.084,0.045,0.188,0,0.15,0.576,92.209,"house"
"Mabel","pov: it's 2020","Boyfriend",0,225266,0.799,0.847,-3.022,0.0541,0.0597,0,0.044,0.678,99.99,"house"
"Mabel","Anímate, es viernes","Let Them Know",1,148773,0.725,0.864,-5.601,0.0838,0.0121,0,0.0796,0.839,124.981,"house"
"Mabel","pov: it's 2019","Don't Call Me Up",0,178480,0.636,0.88,-2.853,0.137,0.296,2.97e-06,0.0793,0.228,98.855,"house"
"Mabel","Queda poco para la PAES","Don't Call Me Up",0,178480,0.636,0.88,-2.853,0.137,0.296,2.97e-06,0.0793,0.228,98.855,"house"
"Seeb;Julie Bergan","Anímate, es viernes","Don't You Wanna Play?",0,138733,0.556,0.77,-3.52,0.0306,0.0214,0,0.147,0.674,99.959,"house"
"Rudimental;Jess Glynne;Macklemore;Dan Caplen","La Fine dell'Estate","These Days",1,211760,0.654,0.798,-4.084,0.045,0.188,0,0.15,0.576,92.209,"house"
"Mabel","Beginner Ride (Mixtape Vol. 1)","Don't Call Me Up",0,178480,0.636,0.88,-2.853,0.137,0.296,2.97e-06,0.0793,0.228,98.855,"house"
"Years & Years","Fiesta de disfraces vol. II","Shine",0,255506,0.667,0.717,-5.21,0.0349,0.193,0,0.104,0.495,108.006,"house"
"Years & Years","Concierto en la ducha","If You're Over Me",0,189000,0.631,0.853,-4.514,0.0912,0.0622,0,0.0603,0.614,103.834,"house"
"Rudimental;Jess Glynne;Macklemore;Dan Caplen","Music for Rainy Days","These Days",0,211760,0.654,0.798,-4.084,0.045,0.188,0,0.15,0.576,92.209,"house"
"Whethan;Dua Lipa","Fifty Shades Freed (Original Motion Picture Soundtrack)","High (& Dua Lipa)",67,196706,0.708,0.552,-5.552,0.21,0.0922,0,0.0541,0.686,147.834,"house"
"Modjo","Modjo (Remastered)","Lady - Hear Me Tonight",78,307153,0.72,0.808,-5.627,0.0379,0.00793,0.0293,0.0634,0.869,126.041,"house"
"Calvin Harris;Sam Smith;Jessie Reyez","Promises (with Sam Smith)","Promises (with Sam Smith)",77,213309,0.781,0.768,-5.991,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,"house"
"Alan Walker;A$AP Rocky;Kameron","Live Fast (PUBGM)","Live Fast - PUBGM",51,225096,0.69,0.557,-5.443,0.0439,0.102,0,0.428,0.2,87.536,"house"
"Kygo;Ellie Goulding","First Time","First Time",65,193511,0.633,0.592,-7.245,0.112,0.197,0,0.099,0.679,90.066,"house"
"Travis Scott","ESCAPE PLAN / MAFIA","MAFIA",72,240000,0.855,0.492,-7.578,0.0483,0.0775,6.71e-06,0.111,0.385,109.975,"house"
"Martin Garrix;DallasK;Sasha Alex Sloan","Loop","Loop",67,190560,0.693,0.725,-6.318,0.0439,0.0628,0.00785,0.157,0.379,125.068,"house"
"Rita Ora","Poison","Poison",68,202906,0.579,0.738,-5.711,0.0542,0.0821,1.52e-06,0.232,0.431,124.023,"house"
"TroyBoi;Diplo;Nina Sky","Afterhours feat. Diplo & Nina Sky","Afterhours feat. Diplo & Nina Sky",58,275604,0.74,0.831,-3.828,0.0423,0.089,0,0.0837,0.357,91.026,"house"
"Travis Scott","Rodeo (Expanded Edition)","Antidote",74,262693,0.713,0.526,-5.046,0.032,0.00767,0.000148,0.124,0.131,131.05,"house"
"Martin Garrix;G-Eazy;Sasha Alex Sloan","Love Runs Out (feat. G-Eazy & Sasha Alex Sloan)","Love Runs Out (feat. G-Eazy & Sasha Alex Sloan)",63,164166,0.647,0.642,-7.306,0.0743,0.262,0,0.134,0.48,90.045,"house"
"Cheat Codes;AJ Mitchell","Hate You + Love You (feat. AJ Mitchell)","Hate You + Love You (feat. AJ Mitchell)",64,198874,0.755,0.689,-4.463,0.0305,0.0693,0,0.394,0.638,140.013,"house"
"INNA;Sean Paul","UP","UP",70,148944,0.812,0.712,-5.993,0.0452,0.01,0,0.108,0.85,98.029,"house"
"Calvin Harris;Dua Lipa;Young Thug","Funk Wav Bounces Vol. 2","Potion (with Dua Lipa & Young Thug)",71,215215,0.824,0.697,-4.869,0.0473,0.158,4.11e-05,0.0751,0.757,99.987,"house"
"Loote;gnash","lost","85%",63,174106,0.574,0.651,-7.585,0.046,0.346,0,0.149,0.368,140.017,"house"
"Edward Maya;Vika Jigulina","Stereo Love","Stereo Love - Edit",65,184015,0.801,0.786,-3.781,0.0322,0.0439,0.0346,0.104,0.549,127.061,"house"
"Calvin Harris;Ellie Goulding","18 Months","I Need Your Love (feat. Ellie Goulding)",71,234506,0.695,0.869,-5.066,0.0483,0.41,0,0.237,0.58,124.989,"house"
"Garmiani","Bomb A Drop","Bomb A Drop",53,158554,0.675,0.992,-0.533,0.0605,0.0022,0.221,0.387,0.483,128.034,"house"
"Diplo;French Montana;Lil Pump;Zhavia","Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) [from Deadpool 2]","Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",67,181720,0.618,0.845,0.175,0.132,0.114,0,0.415,0.486,171.921,"house"
"Steve Aoki;Quintino","Mayhem","Mayhem",57,157031,0.604,0.964,-4.713,0.033,0.00016,0.611,0.858,0.078,127.929,"house"
"NEIKED;Mae Muller;Polo G","pov: it's 2021","Better Days",0,160656,0.717,0.671,-5.077,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,"house"
"HRVY;Matoma","Good Vibes","Good Vibes",71,170280,0.558,0.877,-3.392,0.145,0.274,0,0.162,0.762,99.988,"house"
"NEIKED;Mae Muller;Polo G","Arbeitsmusik Herbst/Winter 2022/2023","Better Days",0,160656,0.717,0.671,-5.077,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,"house"
"Porter Robinson;League of Legends","Everything Goes On","Everything Goes On",73,202821,0.55,0.648,-6.542,0.0309,0.0191,0,0.0999,0.323,156.957,"house"
"Cheat Codes;Tinashe","HELLRAISERS, Part 1","Lean On Me",69,149856,0.686,0.738,-5.802,0.287,0.0703,0,0.0505,0.45,101.829,"house"
"NEIKED;Mae Muller;Polo G","Mega Hits Autumn/Fall 2022","Better Days",1,160656,0.717,0.671,-5.077,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,"house"
"Dillon Francis;ILLENIUM;EVAN GIIA","EDM Gaming Music Autumn/Winter 2022","Don't Let Me Let Go",1,205479,0.488,0.715,-4.656,0.0562,0.0367,0,0.122,0.397,145.979,"house"
"Martin Jensen","Solo Dance","Solo Dance",69,174933,0.746,0.846,-2.432,0.048,0.0485,0,0.195,0.403,114.955,"house"
"Alan Walker;salem ilese","World Of Walker","Fake A Smile",56,165335,0.427,0.541,-5.726,0.0362,0.21,0,0.442,0.257,149.802,"house"
"HRVY","Told You So","Told You So",59,177013,0.745,0.825,-5.413,0.0748,0.0697,0,0.168,0.744,99.98,"house"
"Rudimental;Anne-Marie;Tion Wayne","EDM Hits","Come Over",0,206657,0.797,0.672,-6.135,0.0477,0.0442,0.0027,0.149,0.561,131.978,"house"
"Rudimental;MORGAN;Digga D;TIKE","2Step - Pop R'n'B","Be the One",0,185530,0.846,0.726,-3.376,0.0635,0.094,2e-06,0.0304,0.79,131.974,"house"
"Rudimental;Anne-Marie;Tion Wayne","Hot Mix Pop","Come Over",1,206657,0.797,0.672,-6.135,0.0477,0.0442,0.0027,0.149,0.561,131.978,"house"
"Rudimental;Kareen Lomax","Running Songs","Jumper",0,194793,0.727,0.725,-4.725,0.0382,0.0911,0.00117,0.163,0.825,130.016,"house"
"Dimitri Vegas & Like Mike","Rampage (Free Fire Rampage Theme Song)","Rampage (Free Fire Rampage Theme Song)",61,159640,0.571,0.757,-5.892,0.0334,0.00114,0.729,0.15,0.176,138.982,"house"
"Gryffin;OneRepublic","You Were Loved (with OneRepublic)","You Were Loved (with OneRepublic)",68,221885,0.636,0.69,-5.011,0.0484,0.0947,0,0.169,0.444,123.994,"house"
"NEIKED;Anne-Marie;Latto","Hits à suivre 2022","I Just Called",0,150560,0.626,0.849,-3.662,0.123,0.0732,0,0.593,0.898,138.997,"house"
"NEIKED;Anne-Marie;Latto","Beautiful Trending Hits 2022","I Just Called",0,150560,0.626,0.849,-3.662,0.123,0.0732,0,0.593,0.898,138.997,"house"
"Demeter","Make It","Make It",52,173009,0.761,0.511,-8.373,0.158,0.085,0.0316,0.127,0.43,82.363,"house"
"NEIKED;Anne-Marie;Latto","I'm Blue - Hits of 2022","I Just Called",0,150560,0.626,0.849,-3.662,0.123,0.0732,0,0.593,0.898,138.997,"house"
"NEIKED;Anne-Marie;Latto","Internet Sensations","I Just Called",0,150560,0.626,0.849,-3.662,0.123,0.0732,0,0.593,0.898,138.997,"house"
"NEIKED;Anne-Marie;Latto","Daily Pop Mix","I Just Called",0,150560,0.626,0.849,-3.662,0.123,0.0732,0,0.593,0.898,138.997,"house"
"Fly By Midnight","In The Night","In The Night",55,206000,0.605,0.934,-3.642,0.0331,0.00914,0.00288,0.311,0.825,119.998,"house"
"Sam Feldt;Rita Ora","Follow Me","Follow Me",74,169672,0.673,0.729,-4.879,0.0496,0.083,0,0.1,0.675,122.023,"house"
"Besomorph;Coopex;RIELL","Redemption","Redemption",61,157500,0.644,0.635,-6.041,0.0453,0.0646,1.33e-05,0.251,0.29,79.962,"house"
"Rudimental;Rita Ora","Am I Ready - Pop Night Out","Summer Love",0,258140,0.56,0.724,-6.263,0.0458,0.174,0.00321,0.149,0.279,159.916,"house"
"NEIKED;Anne-Marie;Latto","New Pop Classics","I Just Called",0,150560,0.626,0.849,-3.662,0.123,0.0732,0,0.593,0.898,138.997,"house"
"Timeflies","Just For Fun (Deluxe)","Undress Rehearsal",60,214786,0.953,0.652,-4.159,0.0849,0.00456,0,0.0287,0.73,122.997,"house"
"Tungevaag;Raaban;A7S","10's Dance Classics","Hey Baby",0,180490,0.694,0.888,-2.983,0.0723,0.0353,0,0.275,0.691,124.996,"house"
"Rudimental;Jess Glynne;Macklemore;Dan Caplen","10's Dance Classics","These Days",0,211760,0.654,0.798,-4.084,0.045,0.188,0,0.15,0.576,92.209,"house"
"Swedish House Mafia;The Weeknd","Dawn FM (Alternate World)","Moth To A Flame (with The Weeknd)",56,234000,0.542,0.659,-7.289,0.0389,0.00279,0,0.105,0.109,120.122,"house"
"ILLENIUM;Jon Bellion","Good Things Fall Apart (with Jon Bellion)","Good Things Fall Apart (with Jon Bellion)",64,216668,0.643,0.594,-5.453,0.0318,0.0128,0,0.118,0.442,144.033,"house"
"Kygo;Parson James","Cloud Nine","Stole the Show",75,223186,0.64,0.635,-7.565,0.226,0.271,0,0.319,0.475,100.034,"house"
"Joel Corry;RAYE;David Guetta","BED","BED",76,178087,0.671,0.782,-4.593,0.0341,0.0142,0.00221,0.333,0.618,123.989,"house"
"Robin Schulz;Francesco Yates","Sugar","Sugar (feat. Francesco Yates)",76,219043,0.636,0.815,-5.098,0.0581,0.0185,0,0.163,0.636,123.063,"house"
"Marshmello;Demi Lovato;Lost Stories","OK Not To Be OK (Lost Stories Remix)","OK Not To Be OK - Lost Stories Remix",47,185483,0.702,0.626,-6.268,0.0419,0.269,7.9e-06,0.101,0.454,104.987,"house"
"The Chainsmokers","Memories...Do Not Open","Young",61,224773,0.615,0.564,-6.384,0.0291,0.0105,0,0.148,0.454,103.006,"house"
"Zedd;Selena Gomez","True Colors","I Want You To Know",66,240000,0.58,0.846,-2.876,0.0573,0.00537,6.62e-06,0.145,0.366,129.998,"house"
"Zara Larsson","Ruin My Life","Ruin My Life",67,190931,0.665,0.699,-5.265,0.0578,0.423,0,0.0969,0.585,124.896,"house"
"Gryffin;Jason Ross;Calle Lehmann","After You (feat. Calle Lehmann)","After You (feat. Calle Lehmann)",65,224569,0.511,0.804,-3.808,0.0433,0.0619,0,0.0873,0.484,145.055,"house"
"Daya;JVKE","Bad Girl (JVKE Remix)","Bad Girl - JVKE Remix",69,166222,0.834,0.662,-6.179,0.0407,0.522,9.07e-05,0.14,0.718,115.999,"house"
"Gryffin;Audrey Mika","Safe With Me (with Audrey Mika)","Safe With Me (with Audrey Mika)",65,205164,0.497,0.757,-4.189,0.127,0.0449,0,0.119,0.507,169.902,"house"
"Matisse & Sadko;Hanne Mjøen","Into You","Into You",60,161538,0.553,0.687,-6.4,0.034,0.0336,0,0.125,0.278,156,"house"
"Rudimental;Jess Glynne;Macklemore;Dan Caplen","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",73,210772,0.653,0.809,-4.057,0.0474,0.194,0,0.165,0.55,92.213,"house"
"Kygo;Sandro Cavazza","Happy Now","Happy Now",69,211362,0.693,0.575,-6.998,0.0801,0.374,0,0.252,0.492,117.999,"house"
"Calvin Harris;Justin Timberlake;Halsey;Pharrell Williams","Funk Wav Bounces Vol. 2","Stay With Me (with Justin Timberlake, Halsey & Pharrell)",73,229282,0.81,0.733,-6.338,0.0444,0.276,6.73e-06,0.288,0.9,125.975,"house"
"Felix Jaehn;Ray Dalton","Call It Love","Call It Love",77,154560,0.616,0.841,-4.779,0.076,0.0559,0.00217,0.417,0.714,110.029,"house"
"Tiësto","Baila Conmigo","Baila Conmigo",76,146249,0.652,0.855,-6.411,0.0775,0.00658,0.409,0.341,0.0834,127.964,"house"
"NEIKED;Mae Muller;Polo G","Mega Hits Autumn/Fall 2022","Better Days",1,160656,0.717,0.671,-5.077,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,"house"
"Alok;Alida","Love Again (feat. Alida)","Love Again (feat. Alida)",66,147401,0.636,0.822,-4.321,0.0507,0.0534,1.99e-05,0.121,0.338,127.225,"house"
"Major Lazer;Nucleya;Rashmeet Kaur;Diplo","Music Is The Weapon (Reloaded)","Jadi Buti (feat. Rashmeet Kaur)",44,163846,0.902,0.816,-2.999,0.0397,0.212,0,0.082,0.912,104.003,"house"
"Dillon Francis;ILLENIUM;EVAN GIIA","Don’t Let Me Let Go (with ILLENIUM & EVAN GIIA)","Don’t Let Me Let Go (with ILLENIUM & EVAN GIIA)",68,205479,0.488,0.715,-4.656,0.0562,0.0367,0,0.122,0.397,145.979,"house"
"NEIKED;Anne-Marie;Latto","Upbeat 20's","I Just Called",0,150560,0.626,0.849,-3.662,0.123,0.0732,0,0.593,0.898,138.997,"house"
"Martin Garrix;Bonn","No Sleep (feat. Bonn)","No Sleep (feat. Bonn)",63,207094,0.44,0.635,-6.385,0.0326,0.129,0,0.121,0.327,128.133,"house"
"Duke Dumont","Larga Vida al Electro","Ocean Drive",0,206320,0.67,0.776,-4.091,0.047,0.00388,0.000189,0.122,0.624,115.034,"house"
"Duke Dumont","Beginner Ride (Sweat & Burn)","Ocean Drive",0,206320,0.67,0.776,-4.091,0.047,0.00388,0.000189,0.122,0.624,115.034,"house"
"Sigala","Melody","Melody",75,167142,0.63,0.91,-2.681,0.058,0.0231,1.91e-06,0.125,0.525,123.017,"house"
"Duke Dumont","Del gusto de hermanos","Ocean Drive",0,206320,0.67,0.776,-4.091,0.047,0.00388,0.000189,0.122,0.624,115.034,"house"
"Mike Perry","By Your Side","By Your Side",66,155121,0.637,0.813,-5.199,0.0544,0.0289,0,0.0906,0.429,122.963,"house"
"NEIKED;Anne-Marie;Latto","Hit After Hit","I Just Called",0,150560,0.626,0.849,-3.662,0.123,0.0732,0,0.593,0.898,138.997,"house"
"NEIKED;Anne-Marie;Latto","All That Really Matters - Just Hits","I Just Called",0,150560,0.626,0.849,-3.662,0.123,0.0732,0,0.593,0.898,138.997,"house"
"NEIKED;Anne-Marie;Latto","Your Perfect Soundtrack","I Just Called",0,150560,0.626,0.849,-3.662,0.123,0.0732,0,0.593,0.898,138.997,"house"
"Afrojack;R3HAB;Au/Ra","Worlds On Fire (with R3HAB & Au/Ra)","Worlds On Fire (with R3HAB & Au/Ra)",69,174193,0.621,0.756,-5.623,0.114,0.0752,1.17e-06,0.65,0.265,124.039,"house"
"Astrid S;Dagny","Autumn Vibes 2022","Pretty",0,175777,0.633,0.829,-6.304,0.0496,0.0653,0,0.0907,0.333,95.966,"house"
"Matoma;Brando","EDM Hits","The Bender",0,184320,0.707,0.882,-7.46,0.0385,0.0606,0.0131,0.105,0.208,125.007,"house"
"Duke Dumont;Jax Jones","Larga Vida al Electro","I Got U",0,285596,0.636,0.761,-7.752,0.035,0.00383,0.00784,0.0851,0.462,120.842,"house"
"Matoma;Brando","Today's Party Hits","The Bender",0,184320,0.707,0.882,-7.46,0.0385,0.0606,0.0131,0.105,0.208,125.007,"house"
"NEIKED;Anne-Marie;Latto","Hits Hits Hits","I Just Called",0,150560,0.626,0.849,-3.662,0.123,0.0732,0,0.593,0.898,138.997,"house"
"Matoma;Brando","Upbeat 20's","The Bender",0,184320,0.707,0.882,-7.46,0.0385,0.0606,0.0131,0.105,0.208,125.007,"house"
"Majestic","Toolroom Amsterdam 2022","Annie",4,156694,0.67,0.888,-4.639,0.0684,0.0106,0.708,0.264,0.37,120.986,"house"
"Matoma;Brando","House Anthems","The Bender",1,184320,0.707,0.882,-7.46,0.0385,0.0606,0.0131,0.105,0.208,125.007,"house"
"Duke Dumont;Zak Abel","Larga Vida al Electro","The Power",1,197449,0.626,0.829,-6.795,0.0537,0.00458,0.0601,0.227,0.191,121.945,"house"
"Martin Solveig;Roy Woods","pov: it's 2020","Juliet & Romeo",0,204514,0.711,0.722,-6.222,0.0334,0.0376,0.000151,0.0651,0.818,122.021,"house"
"NEIKED;Anne-Marie;Latto","#Multiverse, If the Multiverse Is Real","I Just Called",0,150560,0.626,0.849,-3.662,0.123,0.0732,0,0.593,0.898,138.997,"house"
"Martin Solveig;Ina Wroldsen","Del gusto de hermanos","Places",0,202745,0.728,0.854,-3.86,0.0457,0.245,0.00184,0.149,0.62,121.998,"house"
"Duke Dumont;Jax Jones","Fiesta portatil","I Got U",0,285596,0.636,0.761,-7.752,0.035,0.00383,0.00784,0.0851,0.462,120.842,"house"
"Duke Dumont","pov: it's 2020","Therapy",0,220476,0.522,0.889,-5.646,0.0432,0.00249,0.00109,0.115,0.124,125.987,"house"
"Astrid S","Concierto en la ducha","Think Before I Talk",0,184908,0.771,0.599,-5.588,0.157,0.367,0,0.149,0.535,122.005,"house"
"Matoma;Becky Hill","10's Dance Classics","False Alarm",0,224271,0.65,0.732,-6.762,0.0301,0.00668,4.03e-05,0.0606,0.179,102.972,"house"
"Alle Farben;PollyAnna","Brandneu Dance","Let It Rain Down",2,158704,0.739,0.853,-4.184,0.0629,0.0306,0,0.102,0.344,124.921,"house"
"Duke Dumont","Ocean Drive","Ocean Drive",72,206320,0.686,0.718,-5.054,0.0431,0.00637,0.000703,0.119,0.557,115.026,"house"
"Kygo;Sasha Alex Sloan","Stargazing - EP","This Town (feat. Sasha Alex Sloan)",61,202280,0.736,0.449,-7.956,0.0633,0.506,6.63e-05,0.117,0.487,147.971,"house"
"Zedd;Kehlani","Good Thing (with Kehlani)","Good Thing (with Kehlani)",68,210901,0.693,0.564,-3.857,0.0378,0.399,0,0.0409,0.574,185.913,"house"
"Major Lazer;Nucleya;Rashmeet Kaur","Jadi Buti (feat. Rashmeet Kaur)","Jadi Buti (feat. Rashmeet Kaur)",42,163846,0.901,0.817,-2.966,0.0391,0.211,0,0.0783,0.929,104.002,"house"
"The Chainsmokers","Paris","Paris",71,221520,0.646,0.644,-6.763,0.031,0.0243,0,0.0888,0.251,99.999,"house"
"Travis Scott","ASTROWORLD","ASTROTHUNDER",74,142969,0.7,0.46,-8.111,0.0661,0.142,4.81e-05,0.111,0.286,151.901,"house"
"Anne-Marie;Doja Cat","To Be Young (feat. Doja Cat)","To Be Young (feat. Doja Cat)",59,194758,0.525,0.649,-4.802,0.0655,0.241,0,0.129,0.286,155.995,"house"
"Daya","New","New",65,230879,0.715,0.742,-4.331,0.0347,0.052,2.47e-05,0.364,0.322,106.971,"house"
"TroyBoi","V!BEZ, Vol. 3","Do You?",62,195790,0.827,0.518,-8.156,0.343,0.164,0.375,0.61,0.584,80.729,"house"
"Becky Hill;David Guetta","Remember","Remember",78,160766,0.612,0.862,-2.903,0.037,0.041,0,0.0907,0.354,123.849,"house"
"Alok;Ilkay Sencan;Tove Lo","Don't Say Goodbye (feat. Tove Lo)","Don't Say Goodbye (feat. Tove Lo)",73,186700,0.698,0.719,-4.923,0.0455,0.00829,4.01e-06,0.326,0.364,120.062,"house"
"Punctual;Jordan Shaw","Do It All Again","Do It All Again",73,137419,0.748,0.786,-5.129,0.057,0.0226,5.54e-05,0.167,0.664,123.996,"house"
"Calvin Harris;Alesso;Hurts","Motion","Under Control (feat. Hurts)",73,184280,0.544,0.915,-3.405,0.0841,0.129,0.000914,0.115,0.51,126.094,"house"
"Alan Walker;Noah Cyrus;Digital Farm Animals;Juliander","All Falls Down (feat. Juliander)","All Falls Down (feat. Juliander)",64,199111,0.658,0.678,-4.407,0.058,0.303,0,0.361,0.662,97.976,"house"
"Alok;Sofi Tukker;INNA","It Don’t Matter - Spotify Singles","It Don’t Matter - Spotify Singles",64,173742,0.732,0.864,-5.94,0.0378,0.161,1.34e-05,0.367,0.568,118.032,"house"
"Swedish House Mafia;Ty Dolla $ign;070 Shake","Paradise Again","Lifetime (with Ty Dolla $ign & 070 Shake)",69,186805,0.584,0.718,-7.824,0.126,0.0205,2.99e-06,0.906,0.155,99.841,"house"
"Sigala;Talia Mar","Stay the Night","Stay the Night",77,171954,0.636,0.936,-2.65,0.0729,0.177,0,0.0879,0.415,124.034,"house"
"Kygo;Imagine Dragons","Born To Be Yours","Born To Be Yours",70,193320,0.688,0.688,-5.84,0.0357,0.3,0,0.0982,0.451,114.011,"house"
"Jonas Blue;William Singe","Mama","Mama",61,184133,0.737,0.792,-4.117,0.0416,0.102,0,0.0532,0.543,104.012,"house"
"Daft Punk;Pharrell Williams;Nile Rodgers","Random Access Memories","Get Lucky (feat. Pharrell Williams & Nile Rodgers)",75,369626,0.81,0.793,-9.404,0.0403,0.0378,1.77e-06,0.072,0.863,116.05,"house"
"Alan Walker","Faded (Lost Stories Remix)","Faded - Lost Stories Remix",41,211165,0.611,0.912,-3.719,0.038,0.0126,0.117,0.0842,0.363,102.997,"house"
